uri,code,title,class_kind,semantic_level,depth,is_leaf,is_three_character_code,is_terminal_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,final_code,final_title
http://id.who.int/icd/release/10/2019/O35.3,O35.3,Maternal care for (suspected) damage to fetus from viral disease in mother,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.3,Maternal care for (suspected) damage to fetus from viral disease in mother
http://id.who.int/icd/release/10/2019/O35.4,O35.4,Maternal care for (suspected) damage to fetus from alcohol,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.4,Maternal care for (suspected) damage to fetus from alcohol
http://id.who.int/icd/release/10/2019/O35.5,O35.5,Maternal care for (suspected) damage to fetus by drugs,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.5,Maternal care for (suspected) damage to fetus by drugs
http://id.who.int/icd/release/10/2019/O35.6,O35.6,Maternal care for (suspected) damage to fetus by radiation,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.6,Maternal care for (suspected) damage to fetus by radiation
http://id.who.int/icd/release/10/2019/O35.7,O35.7,Maternal care for (suspected) damage to fetus by other medical procedures,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.7,Maternal care for (suspected) damage to fetus by other medical procedures
http://id.who.int/icd/release/10/2019/O35.8,O35.8,Maternal care for other (suspected) fetal abnormality and damage,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.8,Maternal care for other (suspected) fetal abnormality and damage
http://id.who.int/icd/release/10/2019/O35.9,O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O35,Maternal care for known or suspected fetal abnormality and damage,O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified"
http://id.who.int/icd/release/10/2019/O36,O36,Maternal care for other known or suspected fetal problems,category,three_character,3,false,true,false,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,,
http://id.who.int/icd/release/10/2019/O36.0,O36.0,Maternal care for rhesus isoimmunization,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.0,Maternal care for rhesus isoimmunization
http://id.who.int/icd/release/10/2019/O36.1,O36.1,Maternal care for other isoimmunization,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.1,Maternal care for other isoimmunization
http://id.who.int/icd/release/10/2019/O36.2,O36.2,Maternal care for hydrops fetalis,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.2,Maternal care for hydrops fetalis
http://id.who.int/icd/release/10/2019/O36.3,O36.3,Maternal care for signs of fetal hypoxia,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.3,Maternal care for signs of fetal hypoxia
http://id.who.int/icd/release/10/2019/O36.4,O36.4,Maternal care for intrauterine death,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.4,Maternal care for intrauterine death
http://id.who.int/icd/release/10/2019/O36.5,O36.5,Maternal care for poor fetal growth,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.5,Maternal care for poor fetal growth
http://id.who.int/icd/release/10/2019/O36.6,O36.6,Maternal care for excessive fetal growth,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.6,Maternal care for excessive fetal growth
http://id.who.int/icd/release/10/2019/O36.7,O36.7,Maternal care for viable fetus in abdominal pregnancy,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.7,Maternal care for viable fetus in abdominal pregnancy
http://id.who.int/icd/release/10/2019/O36.8,O36.8,Maternal care for other specified fetal problems,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.8,Maternal care for other specified fetal problems
http://id.who.int/icd/release/10/2019/O36.9,O36.9,"Maternal care for fetal problem, unspecified",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O36,Maternal care for other known or suspected fetal problems,O36.9,"Maternal care for fetal problem, unspecified"
http://id.who.int/icd/release/10/2019/O40,O40,Polyhydramnios,category,three_character,3,true,true,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O40,Polyhydramnios,O40,Polyhydramnios
http://id.who.int/icd/release/10/2019/O41,O41,Other disorders of amniotic fluid and membranes,category,three_character,3,false,true,false,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O41,Other disorders of amniotic fluid and membranes,,
http://id.who.int/icd/release/10/2019/O41.0,O41.0,Oligohydramnios,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O41,Other disorders of amniotic fluid and membranes,O41.0,Oligohydramnios
http://id.who.int/icd/release/10/2019/O41.1,O41.1,Infection of amniotic sac and membranes,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O41,Other disorders of amniotic fluid and membranes,O41.1,Infection of amniotic sac and membranes
http://id.who.int/icd/release/10/2019/O41.8,O41.8,Other specified disorders of amniotic fluid and membranes,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O41,Other disorders of amniotic fluid and membranes,O41.8,Other specified disorders of amniotic fluid and membranes
http://id.who.int/icd/release/10/2019/O41.9,O41.9,"Disorder of amniotic fluid and membranes, unspecified",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O41,Other disorders of amniotic fluid and membranes,O41.9,"Disorder of amniotic fluid and membranes, unspecified"
http://id.who.int/icd/release/10/2019/O42,O42,Premature rupture of membranes,category,three_character,3,false,true,false,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O42,Premature rupture of membranes,,
http://id.who.int/icd/release/10/2019/O42.0,O42.0,"Premature rupture of membranes, onset of labour within 24 hours",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O42,Premature rupture of membranes,O42.0,"Premature rupture of membranes, onset of labour within 24 hours"
http://id.who.int/icd/release/10/2019/O42.1,O42.1,"Premature rupture of membranes, onset of labour after 24 hours",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O42,Premature rupture of membranes,O42.1,"Premature rupture of membranes, onset of labour after 24 hours"
http://id.who.int/icd/release/10/2019/O42.2,O42.2,"Premature rupture of membranes, labour delayed by therapy",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O42,Premature rupture of membranes,O42.2,"Premature rupture of membranes, labour delayed by therapy"
http://id.who.int/icd/release/10/2019/O42.9,O42.9,"Premature rupture of membranes, unspecified",category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O42,Premature rupture of membranes,O42.9,"Premature rupture of membranes, unspecified"
http://id.who.int/icd/release/10/2019/O43,O43,Placental disorders,category,three_character,3,false,true,false,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O43,Placental disorders,,
http://id.who.int/icd/release/10/2019/O43.0,O43.0,Placental transfusion syndromes,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O43,Placental disorders,O43.0,Placental transfusion syndromes
http://id.who.int/icd/release/10/2019/O43.1,O43.1,Malformation of placenta,category,final_code,4,true,false,true,XV,"Pregnancy, childbirth and the puerperium",O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems,O43,Placental disorders,O43.1,Malformation of placenta
