code,title,node_type,semantic_level,parent_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,has_children,is_leaf,is_three_character_code,is_detailed_code,is_coding_selectable,sex_selectable,age_group_selectable,policy_status,restriction_note
S67.8,Crushing injury of other and unspecified parts of wrist and hand,category,detailed_code,S67,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S67,Crushing injury of wrist and hand,false,true,false,true,,,,unreviewed,
S68,Traumatic amputation of wrist and hand,category,three_character,S60-S69,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,true,false,true,false,,,,unreviewed,
S68.0,Traumatic amputation of thumb (complete)(partial),category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S68.1,Traumatic amputation of other single finger (complete)(partial),category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S68.2,Traumatic amputation of two or more fingers alone (complete)(partial),category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S68.3,Combined traumatic amputation of (part of) finger(s) with other parts of wrist and hand,category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S68.4,Traumatic amputation of hand at wrist level,category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S68.8,Traumatic amputation of other parts of wrist and hand,category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S68.9,"Traumatic amputation of wrist and hand, level unspecified",category,detailed_code,S68,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S68,Traumatic amputation of wrist and hand,false,true,false,true,,,,unreviewed,
S69,Other and unspecified injuries of wrist and hand,category,three_character,S60-S69,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S69,Other and unspecified injuries of wrist and hand,true,false,true,false,,,,unreviewed,
S69.7,Multiple injuries of wrist and hand,category,detailed_code,S69,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S69,Other and unspecified injuries of wrist and hand,false,true,false,true,,,,unreviewed,
S69.8,Other specified injuries of wrist and hand,category,detailed_code,S69,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S69,Other and unspecified injuries of wrist and hand,false,true,false,true,,,,unreviewed,
S69.9,Unspecified injury of wrist and hand,category,detailed_code,S69,XIX,"Injury, poisoning and certain other consequences of external causes",S60-S69,Injuries to the wrist and hand,S69,Other and unspecified injuries of wrist and hand,false,true,false,true,,,,unreviewed,
S70-S79,Injuries to the hip and thigh,block,block,XIX,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,,,true,false,false,false,,,,unreviewed,
S70,Superficial injury of hip and thigh,category,three_character,S70-S79,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S70,Superficial injury of hip and thigh,true,false,true,false,,,,unreviewed,
S70.0,Contusion of hip,category,detailed_code,S70,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S70,Superficial injury of hip and thigh,false,true,false,true,,,,unreviewed,
S70.1,Contusion of thigh,category,detailed_code,S70,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S70,Superficial injury of hip and thigh,false,true,false,true,,,,unreviewed,
S70.7,Multiple superficial injuries of hip and thigh,category,detailed_code,S70,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S70,Superficial injury of hip and thigh,false,true,false,true,,,,unreviewed,
S70.8,Other superficial injuries of hip and thigh,category,detailed_code,S70,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S70,Superficial injury of hip and thigh,false,true,false,true,,,,unreviewed,
S70.9,"Superficial injury of hip and thigh, unspecified",category,detailed_code,S70,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S70,Superficial injury of hip and thigh,false,true,false,true,,,,unreviewed,
S71,Open wound of hip and thigh,category,three_character,S70-S79,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S71,Open wound of hip and thigh,true,false,true,false,,,,unreviewed,
S71.0,Open wound of hip,category,detailed_code,S71,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S71,Open wound of hip and thigh,false,true,false,true,,,,unreviewed,
S71.1,Open wound of thigh,category,detailed_code,S71,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S71,Open wound of hip and thigh,false,true,false,true,,,,unreviewed,
S71.7,Multiple open wounds of hip and thigh,category,detailed_code,S71,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S71,Open wound of hip and thigh,false,true,false,true,,,,unreviewed,
S71.8,Open wound of other and unspecified parts of pelvic girdle,category,detailed_code,S71,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S71,Open wound of hip and thigh,false,true,false,true,,,,unreviewed,
S72,Fracture of femur,category,three_character,S70-S79,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,true,false,true,false,,,,unreviewed,
S72.0,Fracture of neck of femur,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.1,Pertrochanteric fracture,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.2,Subtrochanteric fracture,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.3,Fracture of shaft of femur,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.4,Fracture of lower end of femur,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.7,Multiple fractures of femur,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.8,Fractures of other parts of femur,category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S72.9,"Fracture of femur, part unspecified",category,detailed_code,S72,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S72,Fracture of femur,false,true,false,true,,,,unreviewed,
S73,"Dislocation, sprain and strain of joint and ligaments of hip",category,three_character,S70-S79,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S73,"Dislocation, sprain and strain of joint and ligaments of hip",true,false,true,false,,,,unreviewed,
S73.0,Dislocation of hip,category,detailed_code,S73,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S73,"Dislocation, sprain and strain of joint and ligaments of hip",false,true,false,true,,,,unreviewed,
S73.1,Sprain and strain of hip,category,detailed_code,S73,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S73,"Dislocation, sprain and strain of joint and ligaments of hip",false,true,false,true,,,,unreviewed,
S74,Injury of nerves at hip and thigh level,category,three_character,S70-S79,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,true,false,true,false,,,,unreviewed,
S74.0,Injury of sciatic nerve at hip and thigh level,category,detailed_code,S74,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,false,true,false,true,,,,unreviewed,
S74.1,Injury of femoral nerve at hip and thigh level,category,detailed_code,S74,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,false,true,false,true,,,,unreviewed,
S74.2,Injury of cutaneous sensory nerve at hip and thigh level,category,detailed_code,S74,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,false,true,false,true,,,,unreviewed,
S74.7,Injury of multiple nerves at hip and thigh level,category,detailed_code,S74,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,false,true,false,true,,,,unreviewed,
S74.8,Injury of other nerves at hip and thigh level,category,detailed_code,S74,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,false,true,false,true,,,,unreviewed,
S74.9,Injury of unspecified nerve at hip and thigh level,category,detailed_code,S74,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S74,Injury of nerves at hip and thigh level,false,true,false,true,,,,unreviewed,
S75,Injury of blood vessels at hip and thigh level,category,three_character,S70-S79,XIX,"Injury, poisoning and certain other consequences of external causes",S70-S79,Injuries to the hip and thigh,S75,Injury of blood vessels at hip and thigh level,true,false,true,false,,,,unreviewed,
